Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Listening_Efficiency,Value_for_money,Listening_Ratio,Recency,Value_Score,Engagement,Needs_Support
19753.0,1.0,2160.0,0.7255985267034991,9.77,0.0,8.91,0.2461538461538461,0.3555555555555556,0.0,0.0,0,0.0799629801018047,16.04456824512535,0.1777777777777778,0.0,0.05071942642913828,0.3008547008547009,0
21896.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.2361904761904762,0,0.0,0.0,0.0,0.2361904761904762,0.0,0.0,0
21991.0,0.4444444444444445,1080.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22756.0,0.1666666666666666,540.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.6444444444444445,0.0,0.0152380952380952,0,0.5789279112754159,28.140161725067383,0.5523809523809525,0.0152380952380952,0.36413458203260496,0.8222222222222222,0
22887.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
26439.0,1.0,2160.0,1.0,12.005,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27278.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.8615384615384616,0.9333333333333336,0.0,0.0,0,0.2798272671190623,71.65876777251185,0.5419354838709678,0.0,0.6811664466578665,0.8974358974358976,0
27395.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29290.0,0.4444444444444445,1080.0,1.0,12.005,0.0,8.91,1.0,1.0,0.0,0.0647619047619047,0,0.4495837187789084,37.37024221453287,0.6923076923076923,0.0647619047619047,0.5,1.0,0
30116.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,1.0,1.0,0.0,0.8,0,0.2248958815363257,76.77725118483413,0.5,0.8,0.8471138845553823,1.0,0
30363.0,0.0555555555555555,324.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
33158.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.0380952380952381,0,0.2248958815363257,43.66576819407008,0.5,0.0380952380952381,0.5650364203954215,1.0,0
873.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1713.0,0.4444444444444445,1080.0,0.4923265807243708,7.87,0.0,8.91,0.0,0.0,0.0,0.1714285714285714,0,0.0,0.0,0.0,0.1714285714285714,0.0,0.0,0
1807.0,0.0555555555555555,324.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.5733333333333334,0.0,0.0647619047619047,0,0.8573538461538461,25.035040431266843,0.5431578947368422,0.0647619047619047,0.3239542143600416,0.7866666666666666,0
2388.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,1.0,0,0.2998149290561382,43.66576819407008,0.5806451612903225,1.0,0.5650364203954215,1.0,0
3580.0,1.0,2160.0,0.3953345610804174,7.08,0.0,8.91,0.2461538461538461,0.3555555555555556,0.0,0.4152380952380952,0,0.0799629801018047,21.386138613861387,0.1777777777777778,0.4152380952380952,0.06272428846999899,0.3008547008547009,0
3968.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0307692307692307,0.0444444444444444,0.0,1.0,0,0.0099953725127255,3.4123222748815167,0.0222222222222222,1.0,0.0011584463378535104,0.03760683760683755,0
4365.0,0.2222222222222222,648.0,1.0,12.005,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4422.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.2819047619047619,0,0.0,0.0,0.0,0.2819047619047619,0.0,0.0,0
5077.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5082.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7530.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.956190476190476,1,0.0,0.0,0.0,0.956190476190476,0.0,0.0,0
10959.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11215.0,0.0555555555555555,324.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11582.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.579047619047619,1,0.0,0.0,0.0,0.579047619047619,0.0,0.0,0
13093.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14182.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.2769230769230769,0.3,0.0,0.3961904761904762,0,0.0899444787168414,23.03317535545024,0.17419354838709675,0.3961904761904762,0.07037561502460098,0.28846153846153844,0
14549.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.123076923076923,0.1777777777777778,0.0,0.1066666666666666,0,0.0399814900509023,13.649289099526069,0.0888888888888889,0.1066666666666666,0.01853514140565622,0.1504273504273504,0
18398.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.1942857142857142,0,0.0,0.0,0.0,0.1942857142857142,0.0,0.0,0
19277.0,1.0,2160.0,0.2590546347452425,5.97,0.0,8.91,0.0615384615384615,0.0888888888888889,0.0,0.2742857142857143,0,0.0199907450254511,6.197991391678623,0.04444444444444445,0.2742857142857143,0.004344597382140042,0.0752136752136752,0
20203.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21947.0,1.0,2160.0,0.0294659300184161,4.1,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22903.0,0.4444444444444445,1080.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.4228571428571429,0,0.4495837187789084,43.66576819407008,0.6923076923076923,0.4228571428571429,0.5650364203954215,1.0,0
27449.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
