Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Listening_Efficiency,Value_for_money,Listening_Ratio,Recency,Value_Score,Engagement,Needs_Support
18592.0,0.7222222222222222,1620.0,0.4923265807243708,7.87,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31015.0,0.2222222222222222,648.0,0.1804788213627992,5.33,0.0,8.91,1.0,0.7866666666666667,0.0,0.0152380952380952,0.5890909090909091,60.39810426540284,0.6436363636363637,0.0152380952380952,0.6663962558502341,0.8933333333333333,0
11941.0,1.0,2160.0,0.5033763044812769,7.96,0.0,8.91,0.2461538461538461,0.3555555555555556,0.0,0.0266666666666666,0.0799629801018047,19.285714285714285,0.1777777777777778,0.0266666666666666,0.0582165405031881,0.3008547008547009,0
5003.0,0.4444444444444445,1080.0,0.1804788213627992,5.33,0.0,8.91,1.0,1.0,0.0,0.5485714285714286,0.4495837187789084,76.77725118483413,0.6923076923076923,0.5485714285714286,0.8471138845553823,1.0,0
14402.0,0.5,1188.0,0.1485573971761817,5.07,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7090.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21440.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20274.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.5846153846153845,0.8444444444444444,0.0,0.1066666666666666,0.1899120777417862,64.83412322274881,0.4222222222222222,0.1066666666666666,0.4181991279651186,0.7145299145299144,0
25698.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0038095238095238,0.0,0.0,0.0,0.0038095238095238,0.0,0.0,0
12133.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.5846153846153845,0.8444444444444444,0.0,0.3314285714285714,0.1899120777417862,45.6,0.4222222222222222,0.3314285714285714,0.3273084750007826,0.7145299145299144,0
28239.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0
28121.0,0.0555555555555555,324.0,0.4432166973603437,7.47,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3405.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.3076923076923077,0.4444444444444445,0.0,0.0076190476190476,0.0999537251272559,34.12322274881517,0.2222222222222222,0.0076190476190476,0.1158446337853514,0.376068376068376,0
27030.0,0.5,3618.0,0.2627378759975445,12.005,0.0,8.91,0.0,0.0,0.0,0.6704761904761904,0.0,0.0,0.0,0.6704761904761904,0.0,0.0,0
31166.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.4038095238095238,0.0,0.0,0.0,0.4038095238095238,0.0,0.0,0
3785.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.1180952380952381,0.0,0.0,0.0,0.1180952380952381,0.0,0.0,0
13358.0,0.5,1188.0,0.2467771639042357,5.87,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28010.0,0.7222222222222222,1620.0,0.2467771639042357,5.87,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19209.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.6769230769230768,0.7333333333333334,0.0,0.0457142857142857,0.2198642813078346,56.30331753554502,0.4258064516129032,0.0457142857142857,0.4205160206408256,0.7051282051282051,0
1813.0,0.5,1188.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.9028571428571428,0.0,0.0,0.0,0.9028571428571428,0.0,0.0,0
9529.0,1.0,2160.0,0.5070595457335789,7.99,0.0,8.91,0.0,0.0,0.0,0.5828571428571429,0.0,0.0,0.0,0.5828571428571429,0.0,0.0,0
14241.0,0.5,1188.0,0.3351749539594844,6.59,0.0,8.91,0.0,0.0,0.0,0.0038095238095238,0.0,0.0,0.0,0.0038095238095238,0.0,0.0,0
4296.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0307692307692307,0.0444444444444444,0.0,0.0419047619047619,0.0099953725127255,3.4123222748815167,0.0222222222222222,0.0419047619047619,0.0011584463378535,0.0376068376068375,0
680.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.7692307692307692,0.8333333333333334,0.0,0.3542857142857142,0.2498457742134485,36.38814016172506,0.4838709677419355,0.3542857142857142,0.3622028335868086,0.8012820512820513,0
19938.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12580.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,1.0,1.0,0.0,0.5371428571428571,0.4087468460891506,76.77725118483413,0.6666666666666666,0.5371428571428571,0.8471138845553823,1.0,0
18596.0,1.0,2160.0,0.0294659300184161,4.1,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17420.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13676.0,0.8611111111111112,3618.0,0.5082872928176796,12.005,0.0,8.91,0.0,0.0,0.0,0.5028571428571429,0.0,0.0,0.0,0.5028571428571429,0.0,0.0,0
12158.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.9230769230769228,1.0,0.0,0.8571428571428571,0.2248958815363257,76.77725118483413,0.5,0.8571428571428571,0.7819512780511219,0.9615384615384616,0
7930.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.7692307692307692,1.0,0.0,0.64,0.2248958815363257,76.77725118483413,0.5,0.64,0.6516260650426017,0.8846153846153846,0
1225.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0307692307692307,0.0444444444444444,0.0,0.1219047619047619,0.0099953725127255,1.940700808625337,0.0222222222222222,0.1219047619047619,0.0007726993783185,0.0376068376068375,0
31675.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27479.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.2153846153846154,0.2333333333333333,0.0,1.0,0.0699568167797655,17.914691943127963,0.1354838709677419,1.0,0.0425729029161166,0.2243589743589743,0
24803.0,0.4444444444444445,1080.0,0.2050337630448128,5.53,0.0,8.91,0.4923076923076923,0.3555555555555556,0.0,0.0228571428571428,0.1598519888991674,26.4624808575804,0.2461538461538462,0.0228571428571428,0.1452596104863043,0.423931623931624,0
28195.0,0.0555555555555555,324.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7223.0,0.75,3348.0,0.3449969306322897,12.005,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1880.0,0.7222222222222222,1620.0,0.3339472068753837,6.58,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16233.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9909.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18154.0,0.7222222222222222,1620.0,0.7231430325352978,9.75,0.0,8.91,0.6769230769230768,0.7333333333333334,0.0,0.8609523809523809,0.2198642813078346,33.15348837209302,0.4258064516129032,0.8609523809523809,0.2880841851415417,0.7051282051282051,0
11507.0,1.0,2160.0,0.2148557397176181,5.61,0.0,8.91,0.0,0.0,0.0,0.2361904761904762,0.0,0.0,0.0,0.2361904761904762,0.0,0.0,0
13912.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.5538461538461538,0.6000000000000001,0.0,1.0,0.1798889574336829,46.06635071090048,0.3483870967741936,1.0,0.2815024600984039,0.5769230769230769,0
23656.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.3384615384615384,0.4888888888888889,0.0,0.1561904761904761,0.1099490976399815,37.535545023696685,0.2444444444444444,0.1561904761904761,0.1401720068802752,0.4136752136752136,0
28932.0,0.6111111111111112,2808.0,0.1804788213627992,10.67,0.0,8.91,0.0,0.0,0.0,0.099047619047619,0.0,0.0,0.0,0.099047619047619,0.0,0.0,0
5288.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.6769230769230768,0.977777777777778,0.0,0.819047619047619,0.219898195279963,75.07109004739337,0.488888888888889,0.819047619047619,0.5606880275211009,0.8273504273504274,0
16402.0,0.7222222222222222,1620.0,0.6691221608348682,9.31,0.0,8.91,0.0,0.0,0.0,0.0152380952380952,0.0,0.0,0.0,0.0152380952380952,0.0,0.0,0
7558.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.4952380952380952,0.0,0.0,0.0,0.4952380952380952,0.0,0.0,0
19409.0,0.2222222222222222,648.0,0.2590546347452425,5.97,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5615.0,0.4444444444444445,1080.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2606.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0307692307692307,0.0244444444444444,0.0,0.0076190476190476,0.0099915895710681,1.8767772511848344,0.0162962962962962,0.0076190476190476,0.0006371454858194,0.0276068376068375,0
2280.0,0.5,1188.0,0.3769183548189073,6.93,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23139.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.3657142857142857,0.0,0.0,0.0,0.3657142857142857,0.0,0.0,0
22424.0,0.7222222222222222,1620.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23781.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.2153846153846154,0.2333333333333333,0.0,0.419047619047619,0.0699568167797655,17.914691943127963,0.1354838709677419,0.419047619047619,0.0425729029161166,0.2243589743589743,0
14773.0,1.0,2160.0,1.0,12.005,0.0,8.91,0.9538461538461538,1.0,0.0,0.4076190476190476,0.2248958815363257,37.37024221453287,0.5,0.4076190476190476,0.4769230769230769,0.9769230769230768,0
1993.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0615384615384615,0.0888888888888889,0.0,0.0,0.0199907450254511,6.8246445497630335,0.0444444444444444,0.0,0.004633785351414,0.0752136752136752,0
26811.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18147.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
899.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0307692307692307,0.0244444444444444,0.0,0.0114285714285714,0.0099915895710681,1.8767772511848344,0.0162962962962962,0.0114285714285714,0.0006371454858194,0.0276068376068375,0
19101.0,0.7222222222222222,1620.0,0.2455494168201351,5.86,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23661.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.8609523809523809,0.0,0.0,0.0,0.8609523809523809,0.0,0.0,0
13630.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4788.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5055.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.6461538461538461,0.9333333333333336,0.0,0.8,0.2099028227672374,71.65876777251185,0.4666666666666668,0.8,0.5108748349933998,0.7897435897435898,0
15362.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26097.0,0.5,1188.0,0.3118477593615716,6.4,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6604.0,0.0,216.0,0.3769183548189073,6.93,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7156.0,0.7222222222222222,1620.0,0.8385512584407612,10.69,0.0,8.91,0.6769230769230768,0.7333333333333334,0.0,0.08,0.2198642813078346,30.48759623609923,0.4258064516129032,0.08,0.2700007705149608,0.7051282051282051,0
7384.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19123.0,1.0,2160.0,1.0,12.005,0.0,8.91,0.0,0.0,0.0,0.019047619047619,0.0,0.0,0.0,0.019047619047619,0.0,0.0,0
30522.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0685714285714285,0.0,0.0,0.0,0.0685714285714285,0.0,0.0,0
13685.0,0.5,1188.0,1.0,12.005,0.0,8.91,0.0,0.0,0.0,0.0152380952380952,0.0,0.0,0.0,0.0152380952380952,0.0,0.0,0
23110.0,0.5,1188.0,0.0282381829343155,4.09,0.0,8.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8628.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.2704761904761905,0.0,0.0,0.0,0.2704761904761905,0.0,0.0,0
6164.0,0.7222222222222222,1620.0,0.2467771639042357,5.87,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1411.0,0.6481481481481481,3618.0,0.5488029465930019,12.005,0.0,8.91,0.0,0.0,0.0,0.1142857142857142,0.0,0.0,0.0,0.1142857142857142,0.0,0.0,0
4804.0,1.0,2160.0,0.29097605893186,6.23,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5832.0,1.0,2160.0,0.3769183548189073,6.93,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2073.0,0.5,1188.0,0.3756906077348066,6.92,0.0,8.91,0.0,0.0,0.0,0.6971428571428572,0.0,0.0,0.0,0.6971428571428572,0.0,0.0,0
3379.0,0.4444444444444445,1080.0,0.7697974217311235,10.13,0.0,8.91,0.0615384615384615,0.0444444444444444,0.0,0.1257142857142857,0.0199814986123959,1.940700808625337,0.0307692307692307,0.1257142857142857,0.001545398756637,0.0529914529914529,0
5616.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0457142857142857,0.0,0.0,0.0,0.0457142857142857,0.0,0.0,0
6374.0,0.5,1188.0,0.1804788213627992,5.33,0.0,8.91,0.0307692307692307,0.0244444444444444,0.0,0.0114285714285714,0.0099915895710681,1.8767772511848344,0.0162962962962962,0.0114285714285714,0.0006371454858194,0.0276068376068375,0
29716.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27977.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.7692307692307692,1.0,0.0,0.7238095238095238,0.2248958815363257,54.0,0.5,0.7238095238095238,0.5100028176951253,0.8846153846153846,0
18135.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,1.0,1.0,0.0,0.0266666666666666,0.2248958815363257,54.0,0.5,0.0266666666666666,0.663003663003663,1.0,0
24250.0,0.2222222222222222,648.0,0.1804788213627992,5.33,0.0,8.91,1.0,0.6533333333333333,0.0,0.5714285714285714,0.4892449922958397,50.16113744075829,0.5345454545454545,0.5714285714285714,0.5534477379095164,0.8266666666666667,0
9118.0,0.0555555555555555,324.0,0.4518109269490485,7.54,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21085.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,0.123076923076923,0.1777777777777778,0.0,0.56,0.0399814900509023,9.6,0.0888888888888889,0.56,0.0145067468144391,0.1504273504273504,0
6111.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4770.0,0.7222222222222222,1620.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0304761904761904,0.0,0.0,0.0,0.0304761904761904,0.0,0.0,0
13370.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,1.0,1.0,0.0,0.956190476190476,0.2248958815363257,76.77725118483413,0.5,0.956190476190476,0.8471138845553823,1.0,0
7358.0,1.0,2160.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0
11668.0,0.2222222222222222,648.0,0.5082872928176796,8.0,0.0,8.91,1.0,0.8933333333333334,0.0,0.4571428571428571,0.6689676425269646,48.24,0.730909090909091,0.4571428571428571,0.5922832722832724,0.9466666666666668,0
29665.0,0.7222222222222222,1620.0,0.0859422958870472,4.56,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23332.0,1.0,2160.0,0.2246777163904236,5.69,0.0,8.91,0.8923076923076921,1.0,0.0,1.0,0.2248958815363257,72.64573991031389,0.5,1.0,0.7286061307113937,0.946153846153846,0
26946.0,0.2222222222222222,648.0,0.1804788213627992,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24421.0,0.7222222222222222,1620.0,0.4591774094536525,7.6,0.0,8.91,0.3692307692307692,0.4,0.0,0.0076190476190476,0.1199259716224552,22.6046511627907,0.232258064516129,0.0076190476190476,0.1012161418724313,0.3846153846153846,0
