Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Listening_Efficiency,Value_for_money
17021.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.7076923076923076,1.0,0.0,0.7085714285714285,0,0.22489588153632578,76.77725118483413
20156.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
20919.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,0.6019047619047619,0,0.22489588153632578,76.77725118483413
20998.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
24221.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.15384615384615385,0.22222222222222224,0.0,0.05333333333333333,0,0.04997686256362795,17.061611374407583
25167.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.2153846153846154,0.3111111111111111,0.0,0.5676190476190476,0,0.06996760758907912,23.886255924170612
25991.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,1.0,0,0.22489588153632578,76.77725118483413
27323.0,1.0,2160.0,0.02946593001841613,4.1,0.0,8.91,0.0,0.0,0.0,0.14857142857142858,0,0.0,0.0
28685.0,0.7222222222222222,1620.0,0.2676488643339472,6.04,0.0,8.91,1.0,1.0,0.0,0.026666666666666665,0,0.2998149290561382,69.0340909090909
4481.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.24615384615384614,0.3555555555555556,0.0,1.0,0,0.07996298010180472,27.298578199052134
4722.0,0.5740740740740741,3618.0,0.18047882136279925,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.32761904761904764,1,0.0,0.0
10753.0,1.0,2160.0,0.9195825659914058,11.35,0.0,8.91,0.3076923076923077,0.4444444444444445,0.0,1.0,0,0.0999537251272559,17.489878542510123
12413.0,0.2777777777777778,1512.0,0.597912829957029,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.0,1,0.0,0.0
13440.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,1.0,0,0.2998149290561382,76.77725118483413
14255.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
15384.0,0.7222222222222222,1620.0,0.7255985267034991,9.77,0.0,8.91,1.0,1.0,0.0,1.0,0,0.2998149290561382,45.12534818941504
17321.0,0.6111111111111112,2808.0,0.9195825659914058,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.7961904761904762,1,0.0,0.0
18755.0,1.0,2160.0,0.8741559238796809,10.98,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
21533.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,1.0,0,0.0,0.0
22234.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
28285.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
29567.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
31263.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0923076923076923,0.13333333333333333,0.0,0.045714285714285714,0,0.02998611753817677,10.236966824644549
31659.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.36952380952380953,0,0.0,0.0
31982.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
3579.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.015238095238095238,0,0.0,0.0
7585.0,1.0,2160.0,0.7255985267034991,9.77,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
8000.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,0,0.0,0.0
9829.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.1846153846153846,0.2,0.0,1.0,0,0.05996298581122764,15.355450236966824
11551.0,0.22222222222222227,648.0,0.9999999999999999,12.004999999999999,0.0,8.91,1.0,1.0,0.0,0.08761904761904762,0,0.74884437596302,37.37024221453287
14333.0,1.0,2160.0,0.8741559238796809,10.98,0.0,8.91,0.0,0.0,0.0,0.518095238095238,1,0.0,0.0
19754.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
22381.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
23676.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,1.0,0,0.22489588153632578,76.77725118483413
31372.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.5538461538461538,0.8,0.0,0.26285714285714284,0,0.17991670522906061,61.4218009478673
508.0,0.4444444444444445,1080.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.30857142857142855,0,0.4495837187789084,43.665768194070075
6123.0,0.055555555555555566,324.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.48000000000000004,0.0,0.0,0,0.7177846153846154,20.959568733153638
10244.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.10666666666666666,0,0.74884437596302,43.665768194070075
14843.0,0.22222222222222227,648.0,0.18047882136279925,5.33,0.0,8.91,1.0,0.6400000000000001,0.0,0.7542857142857143,0,0.47926040061633285,49.13744075829384
16792.0,0.5,3564.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.579047619047619,1,0.0,0.0
17056.0,0.4444444444444445,1080.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0038095238095238095,1,0.0,0.0
17268.0,0.4444444444444445,1080.0,0.18047882136279925,5.33,0.0,8.91,1.0,0.8666666666666667,0.0,0.0,0,0.3896392229417206,66.54028436018957
19864.0,0.16666666666666669,540.0,0.276243093922652,6.11,0.0,8.91,1.0,0.6111111111111112,0.0,0.18285714285714286,0,0.5489833641404805,41.77215189873417
22116.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.7314285714285714,0,0.74884437596302,43.665768194070075
22166.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.007619047619047619,1,0.0,0.0
22951.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.5846153846153845,0.6333333333333334,0.0,0.0419047619047619,0,0.18988278840222086,27.65498652291105
23058.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.2361904761904762,1,0.0,0.0
23200.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,0.7999999999999999,0.3466666666666667,0.0,1.0,0,0.2595993836671803,15.137466307277625
25119.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
28244.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
29771.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
31759.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
31895.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.3692307692307692,0.5333333333333333,0.0,0.0038095238095238095,0,0.11994447015270708,23.28840970350404
32669.0,0.055555555555555566,324.0,0.276243093922652,6.11,0.0,8.91,1.0,0.6466666666666666,0.0,0.049523809523809526,0,0.9670153846153845,44.202531645569614
33273.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.061538461538461535,0.0888888888888889,0.0,1.0,0,0.01999074502545118,6.8246445497630335
123.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.14095238095238094,0,0.0,0.0
2300.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.3076923076923077,0.4444444444444445,0.0,0.022857142857142857,0,0.0999537251272559,19.407008086253366
3627.0,0.7222222222222222,1620.0,0.9195825659914058,11.35,0.0,8.91,1.0,1.0,0.0,0.03428571428571429,0,0.2998149290561382,39.35222672064778
3909.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,0.2438095238095238,0,0.22489588153632578,76.77725118483413
5580.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.10666666666666666,1,0.0,0.0
7103.0,0.7222222222222222,1620.0,0.276243093922652,6.11,0.0,8.91,0.24615384615384614,0.26666666666666666,0.0,1.0,0,0.07995064774830352,18.22784810126582
9200.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.39999999999999997,0.5777777777777778,0.0,0.9257142857142857,0,0.12993984266543268,25.22911051212938
9755.0,1.0,2160.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.4923076923076923,0.7111111111111112,0.0,0.011428571428571429,0,0.15992596020360944,26.574394463667822
9972.0,0.22222222222222227,648.0,0.7255985267034991,9.77,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
11591.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.9230769230769229,1.0,0.0,0.33904761904761904,0,0.22489588153632578,76.77725118483413
13079.0,0.055555555555555566,324.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
13496.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
15561.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.4533333333333333,0,0.0,0.0
15739.0,0.7222222222222222,1620.0,0.9999999999999999,12.004999999999999,0.0,8.91,1.0,1.0,0.0,0.5638095238095238,0,0.2998149290561382,37.37024221453287
19547.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
19753.0,1.0,2160.0,0.7255985267034991,9.77,0.0,8.91,0.24615384615384614,0.3555555555555556,0.0,0.0,0,0.07996298010180472,16.04456824512535
21896.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.2361904761904762,0,0.0,0.0
21991.0,0.4444444444444445,1080.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
22756.0,0.16666666666666669,540.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.6444444444444445,0.0,0.015238095238095238,0,0.5789279112754159,28.140161725067383
22887.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
26439.0,1.0,2160.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
27278.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.8615384615384616,0.9333333333333335,0.0,0.0,0,0.2798272671190623,71.65876777251185
27395.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
29290.0,0.4444444444444445,1080.0,0.9999999999999999,12.004999999999999,0.0,8.91,1.0,1.0,0.0,0.06476190476190476,0,0.4495837187789084,37.37024221453287
30116.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,1.0,1.0,0.0,0.8,0,0.22489588153632578,76.77725118483413
30363.0,0.055555555555555566,324.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
33158.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.0380952380952381,0,0.22489588153632578,43.665768194070075
873.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,1,0.0,0.0
1713.0,0.4444444444444445,1080.0,0.49232658072437085,7.87,0.0,8.91,0.0,0.0,0.0,0.17142857142857143,0,0.0,0.0
1807.0,0.055555555555555566,324.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.5733333333333334,0.0,0.06476190476190476,0,0.8573538461538461,25.035040431266843
2388.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,1.0,0,0.2998149290561382,43.665768194070075
3580.0,1.0,2160.0,0.3953345610804174,7.08,0.0,8.91,0.24615384615384614,0.3555555555555556,0.0,0.41523809523809524,0,0.07996298010180472,21.386138613861387
3968.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.030769230769230767,0.04444444444444445,0.0,1.0,0,0.00999537251272559,3.4123222748815167
4365.0,0.22222222222222227,648.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
4422.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.2819047619047619,0,0.0,0.0
5077.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
5082.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
7530.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.9561904761904761,1,0.0,0.0
10959.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
11215.0,0.055555555555555566,324.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
11582.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.579047619047619,1,0.0,0.0
13093.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
14182.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.2769230769230769,0.30000000000000004,0.0,0.3961904761904762,0,0.08994447871684147,23.03317535545024
14549.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.12307692307692307,0.1777777777777778,0.0,0.10666666666666666,0,0.03998149005090236,13.649289099526067
18398.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.19428571428571428,0,0.0,0.0
19277.0,1.0,2160.0,0.2590546347452425,5.97,0.0,8.91,0.061538461538461535,0.0888888888888889,0.0,0.2742857142857143,0,0.01999074502545118,6.197991391678623
20203.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
21947.0,1.0,2160.0,0.02946593001841613,4.1,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
22903.0,0.4444444444444445,1080.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.4228571428571429,0,0.4495837187789084,43.665768194070075
27449.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
27951.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.15384615384615385,0.16666666666666669,0.0,0.0838095238095238,0,0.0499691548426897,7.277628032345013
30204.0,0.8611111111111112,3618.0,0.7697974217311235,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.9561904761904761,1,0.0,0.0
30674.0,0.5277777777777778,2484.0,0.18047882136279925,10.67,0.0,8.91,0.0,0.0,0.0,0.38476190476190475,1,0.0,0.0
31893.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,0,0.0,0.0
33185.0,1.0,2160.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.0923076923076923,0.13333333333333333,0.0,0.0,0,0.02998611753817677,4.982698961937716
558.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,1.0,0.8666666666666667,0.0,0.5104761904761905,0,0.6489984591679506,37.843665768194064
611.0,0.6111111111111112,2808.0,0.3437691835481891,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.6933333333333334,1,0.0,0.0
3709.0,0.055555555555555566,324.0,0.5082872928176796,8.0,0.0,8.91,1.0,0.56,0.0,0.0,0,0.8374153846153847,30.240000000000002
5780.0,0.4444444444444445,1080.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.07238095238095238,0,0.0,0.0
6226.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
6377.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
6761.0,1.0,2160.0,0.276243093922652,6.11,0.0,8.91,0.4307692307692308,0.6222222222222222,0.0,0.5561904761904762,0,0.13993521517815824,42.531645569620245
6931.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,1.0,0,0.22489588153632578,43.665768194070075
7266.0,0.7222222222222222,1620.0,0.02946593001841613,4.1,0.0,8.91,1.0,1.0,0.0,0.3504761904761905,0,0.2998149290561382,95.29411764705883
8447.0,1.0,2160.0,0.7120933087783917,9.66,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
13101.0,0.7222222222222222,1620.0,0.476365868631062,7.74,0.0,8.91,1.0,1.0,0.0,0.2742857142857143,0,0.2998149290561382,55.60640732265446
14577.0,0.4444444444444445,1080.0,0.9999999999999999,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.01904761904761905,0,0.0,0.0
16514.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.061538461538461535,0.06666666666666667,0.0,0.8152380952380952,0,0.01998766193707588,5.118483412322274
17318.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.06476190476190476,1,0.0,0.0
17585.0,0.5,3618.0,0.7341927562922038,12.004999999999999,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
19364.0,0.4444444444444445,1080.0,0.5033763044812769,7.96,0.0,8.91,1.0,1.0,0.0,0.4419047619047619,0,0.4495837187789084,54.24107142857142
21381.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0038095238095238095,0,0.0,0.0
21477.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.12307692307692307,0.1777777777777778,0.0,0.8380952380952381,0,0.03998149005090236,13.649289099526067
22033.0,0.22222222222222227,648.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
22544.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,0.3692307692307692,0.4,0.0,0.0,0,0.11992597162245527,17.466307277628033
23164.0,0.22222222222222227,648.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
24108.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
24151.0,0.22222222222222227,648.0,0.7120933087783917,9.66,0.0,8.91,1.0,0.44000000000000006,0.0,0.0,0,0.32949152542372884,20.06003752345216
24560.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
24683.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,1.0,0,0.22489588153632578,43.665768194070075
24727.0,0.22222222222222227,648.0,0.7697974217311235,10.13,0.0,8.91,0.4923076923076923,0.21333333333333337,0.0,0.0,0,0.15975346687211095,9.315363881401618
24818.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.41904761904761906,1,0.0,0.0
27203.0,0.46296296296296297,3348.0,0.699815837937385,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.0,1,0.0,0.0
27456.0,0.7222222222222222,1620.0,0.476365868631062,7.74,0.0,8.91,1.0,1.0,0.0,1.0,0,0.2998149290561382,55.60640732265446
27753.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.3466666666666667,1,0.0,0.0
28103.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,1.0,1,0.0,0.0
31345.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
31358.0,1.0,2160.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.21333333333333332,0,0.22489588153632578,43.665768194070075
33391.0,0.7222222222222222,1620.0,0.7255985267034991,9.77,0.0,8.91,0.1846153846153846,0.2,0.0,1.0,0,0.05996298581122764,9.025069637883009
678.0,1.0,2160.0,0.5082872928176796,8.0,0.0,8.91,1.0,1.0,0.0,0.5257142857142857,0,0.22489588153632578,54.0
4849.0,1.0,2160.0,0.276243093922652,6.11,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
5564.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.07238095238095238,1,0.0,0.0
5934.0,0.22222222222222227,648.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
6111.0,1.0,2160.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
7050.0,1.0,2160.0,0.9195825659914058,11.35,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
7562.0,0.22222222222222227,648.0,0.5082872928176796,8.0,0.0,8.91,0.0,0.0,0.0,0.17142857142857143,1,0.0,0.0
8441.0,0.6481481481481481,3618.0,0.8569674647022715,12.004999999999999,0.0,8.91,0.0,0.0,0.0,0.030476190476190476,1,0.0,0.0
10630.0,0.7222222222222222,1620.0,0.18047882136279925,5.33,0.0,8.91,0.0,0.0,0.0,0.0,0,0.0,0.0
10977.0,0.7222222222222222,1620.0,0.7697974217311235,10.13,0.0,8.91,1.0,1.0,0.0,0.1980952380952381,0,0.2998149290561382,43.665768194070075
